recordId,acm,dblp,similarityScore
53909f8c20f70186a0e3fe8f53e9b403b7602d9703ef8825,"{'publicationTitle': 'CachePortal II: acceleration of very large scale data center-hosted database-driven web applications', 'Authors': ""['Wen-Syan Li', 'Oliver Po', 'Wang-Pin Hsiung', 'K. Selçuk Candan', 'Divyakant Agrawal', 'Yusuf Akca', 'Kunihiro Taniguchi']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe8f'}","{'publicationTitle': 'CachePortal II: Acceleration of Very Large Scale Data Center-Hosted Database-driven Web Applications.', 'Authors': ""['Wen-Syan Li', 'Oliver Po', 'Wang-Pin Hsiung', 'K. Selçuk Candan', 'Divyakant Agrawal', 'Yusuf Akca', 'Kunihiro Taniguchi']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9b403b7602d9703ef8825'}",0.8461538461538461
53909f8c20f70186a0e3fe6553e9b56cb7602d97040a42d2,"{'publicationTitle': 'The TPR*-tree: an optimized spatio-temporal access method for predictive queries', 'Authors': ""['Yufei Tao', 'Dimitris Papadias', 'Jimeng Sun']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe65'}","{'publicationTitle': 'The TPR*-Tree: An Optimized Spatio-Temporal Access Method for Predictive Queries.', 'Authors': ""['Yufei Tao', 'Dimitris Papadias', 'Jimeng Sun']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9b56cb7602d97040a42d2'}",0.8181818181818181
53909f8c20f70186a0e3fe5753e9b4c4b7602d9703fe19f2,"{'publicationTitle': 'The ND-tree: a dynamic indexing technique for multidimensional non-ordered discrete data spaces', 'Authors': ""['Gang Qian', 'Qiang Zhu', 'Qiang Xue', 'Sakti Pramanik']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe57'}","{'publicationTitle': 'The ND-Tree: A Dynamic Indexing Technique for Multidimensional Non-ordered Discrete Data Spaces.', 'Authors': ""['Gang Qian', 'Qiang Zhu', 'Qiang Xue', 'Sakti Pramanik']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9b4c4b7602d9703fe19f2'}",0.8461538461538461
53909f8c20f70186a0e3fe6653e9b4b4b7602d9703fcbc3d,"{'publicationTitle': 'Query processing in spatial network databases', 'Authors': ""['Dimitris Papadias', 'Jun Zhang', 'Nikos Mamoulis', 'Yufei Tao']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe66'}","{'publicationTitle': 'Query Processing in Spatial Network Databases.', 'Authors': ""['Dimitris Papadias', 'Jun Zhang 0005', 'Nikos Mamoulis', 'Yufei Tao']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9b4b4b7602d9703fcbc3d'}",0.7142857142857143
53909f8c20f70186a0e3fe8553e9b699b7602d970420d8f8,"{'publicationTitle': 'A system for keyword proximity search on XML databases', 'Authors': ""['Andrey Balmin', 'Vagelis Hristidis', 'Nick Koudas', 'Yannis Papakonstantinou', 'Divesh Srivastava', 'Tianqiu Wang']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe85'}","{'publicationTitle': 'A System for Keyword Proximity Search on XML Databases.', 'Authors': ""['Andrey Balmin', 'Vagelis Hristidis', 'Nick Koudas', 'Yannis Papakonstantinou', 'Divesh Srivastava', 'Tianqiu Wang']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9b699b7602d970420d8f8'}",0.8
53909f8c20f70186a0e3fe5653e99d4bb7602d97025ff767,"{'publicationTitle': 'Supporting frequent updates in R-trees: a bottom-up approach', 'Authors': ""['Mong Li Lee', 'Wynne Hsu', 'Christian S. Jensen', 'Bin Cui', 'Keng Lik Teo']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe56'}","{'publicationTitle': 'Supporting Frequent Updates in R-Trees: A Bottom-Up Approach.', 'Authors': ""['Mong-Li Lee', 'Wynne Hsu', 'Christian S. Jensen', 'Bin Cui', 'Keng Lik Teo']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e99d4bb7602d97025ff767'}",0.7777777777777778
53909f8c20f70186a0e3fe8653e9ada5b7602d97037a57ed,"{'publicationTitle': 'XISS/R: XML indexing and storage system using RDBMS', 'Authors': ""['Philip J. Harding', 'Quanzhong Li', 'Bongki Moon']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe86'}","{'publicationTitle': 'XISS/R: XML Indexing and Storage System using RDBMS.', 'Authors': ""['Philip J. Harding', 'Quanzhong Li', 'Bongki Moon']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9ada5b7602d97037a57ed'}",0.7777777777777778
53909f8c20f70186a0e3fe5e53e9b83fb7602d97043fafc2,"{'publicationTitle': 'Lachesis: robust database storage management based on device-specific performance characteristics', 'Authors': ""['Jiri Schindler', 'Anastassia Ailamaki', 'Gregory R. Ganger']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe5e'}","{'publicationTitle': 'Lachesis: Robust Database Storage Management Based on Device-specific Performance Characteristics.', 'Authors': ""['Jiri Schindler', 'Anastassia Ailamaki', 'Gregory R. Ganger']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9b83fb7602d97043fafc2'}",0.8181818181818181
53909f8c20f70186a0e3fe6a53e9bd87b7602d9704a2f764,"{'publicationTitle': 'Efficient IR-style keyword search over relational databases', 'Authors': ""['Vagelis Hristidis', 'Luis Gravano', 'Yannis Papakonstantinou']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe6a'}","{'publicationTitle': 'Efficient IR-Style Keyword Search over Relational Databases.', 'Authors': ""['Vagelis Hristidis', 'Luis Gravano', 'Yannis Papakonstantinou']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9bd87b7602d9704a2f764'}",0.75
53909f8c20f70186a0e3fe9553e9a52cb7602d9702e4eaeb,"{'publicationTitle': 'Chip-secured data access: reconciling access rights with data encryption', 'Authors': ""['Luc Bouganim', 'François Dang Ngoc', 'Philippe Pucheral', 'Lilan Wu']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe95'}","{'publicationTitle': 'Chip-Secured Data Access: Reconciling Access Rights with Data Encryption.', 'Authors': ""['Luc Bouganim', 'François Dang Ngoc', 'Philippe Pucheral', 'Lilan Wu']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9a52cb7602d9702e4eaeb'}",0.7777777777777778
53909f8c20f70186a0e3fe9a53e9b8cdb7602d97044b07a0,"{'publicationTitle': 'Data stream query processing: a tutorial', 'Authors': ""['Nick Koudas', 'Divesh Srivastava']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe9a'}","{'publicationTitle': 'Data Stream Query Processing: A Tutorial.', 'Authors': ""['Nick Koudas', 'Divesh Srivastava']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9b8cdb7602d97044b07a0'}",0.7142857142857143
53909f8c20f70186a0e3fe9b53e9a81fb7602d9703166b36,"{'publicationTitle': 'Grid data management systems & services', 'Authors': ""['Arun Jagatheesan', 'Reagan Moore', 'Norman W. Paton', 'Paul Watson']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe9b'}","{'publicationTitle': 'Grid Data Management Systems & Services.', 'Authors': ""['Arun Jagatheesan', 'Reagan Moore', 'Norman W. Paton', 'Paul Watson']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9a81fb7602d9703166b36'}",0.7142857142857143
53909f8c20f70186a0e3fe9953e9abebb7602d97035a8555,"{'publicationTitle': 'The semantic web: semantics for data on the web', 'Authors': ""['Stefan Decker', 'Vipul Kashyap']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe99'}","{'publicationTitle': 'The Semantic Web: Semantics for Data on the Web.', 'Authors': ""['Stefan Decker', 'Vipul Kashyap']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9abebb7602d97035a8555'}",0.7777777777777778
53909f8c20f70186a0e3fe9053e9a0a6b7602d970298f3c0,"{'publicationTitle': 'ATLAS: a small but complete SQL extension for data mining and data streams', 'Authors': ""['Haixun Wang', 'Carlo Zaniolo', 'Chang Richard Luo']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe90'}","{'publicationTitle': 'ATLAS: A Small but Complete SQL Extension for Data Mining and Data Streams.', 'Authors': ""['Haixun Wang', 'Carlo Zaniolo', 'Chang Luo']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9a0a6b7602d970298f3c0'}",0.8461538461538461
53909f8c20f70186a0e3fe5553e9b911b7602d97044fa6aa,"{'publicationTitle': 'Locking protocols for materialized aggregate join views', 'Authors': ""['Gang Luo', 'Jeffrey F. Naughton', 'Curt J. Ellmann', 'Michael W. Watzke']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe55'}","{'publicationTitle': 'Locking Protocols for Materialized Aggregate Join Views.', 'Authors': ""['Gang Luo', 'Jeffrey F. Naughton', 'Curt J. Ellmann', 'Michael Watzke']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9b911b7602d97044fa6aa'}",0.75
53909f8c20f70186a0e3fe8753e9a1e1b7602d9702add6b4,"{'publicationTitle': 'Implementing XQuery 1.0: the Galax experience', 'Authors': ""['Mary Fernández', 'Jérôme Siméon', 'Byron Choi', 'Amélie Marian', 'Gargi Sur']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe87'}","{'publicationTitle': 'Implementing Xquery 1.0: The Galax Experience.', 'Authors': ""['Mary F. Fernández', 'Jérôme Siméon', 'Byron Choi', 'Amélie Marian', 'Gargi Sur']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9a1e1b7602d9702add6b4'}",0.7142857142857143
53909f8c20f70186a0e3fe6953e9a145b7602d9702a367b8,"{'publicationTitle': 'Operator scheduling in a data stream manager', 'Authors': ""['Don Carney', 'Uğur Çetintemel', 'Alex Rasin', 'Stan Zdonik', 'Mitch Cherniack', 'Mike Stonebraker']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe69'}","{'publicationTitle': 'Operator Scheduling in a Data Stream Manager.', 'Authors': ""['Donald Carney', 'Ugur Çetintemel', 'Alex Rasin', 'Stanley B. Zdonik', 'Mitch Cherniack', 'Michael Stonebraker']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9a145b7602d9702a367b8'}",0.75
53909f8c20f70186a0e3fe8453e9a576b7602d9702e9c502,"{'publicationTitle': 'XQueC: pushing queries to compressed XML data', 'Authors': '[\'Andrei Arion\', \'Angela Bonifati\', \'Gianni Costa\', ""Sandra D\'Aguanno"", \'Ioana Manolescu\', \'Andrea Pugliese\']', 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe84'}","{'publicationTitle': 'Xquec: Pushing Queries to Compressed XML Data.', 'Authors': '[\'Andrei Arion\', \'Angela Bonifati\', \'Gianni Costa\', ""Sandra D\'Aguanno"", \'Ioana Manolescu\', \'Andrea Pugliese\']', 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9a576b7602d9702e9c502'}",0.75
53909f8c20f70186a0e3fe6153e9aa02b7602d970336e21f,"{'publicationTitle': 'A dependability benchmark for OLTP application environments', 'Authors': ""['Marco Vieira', 'Henrique Madeira']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe61'}","{'publicationTitle': 'A Dependability Benchmark for OLTP Application Environments.', 'Authors': ""['Marco Vieira', 'Henrique Madeira']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9aa02b7602d970336e21f'}",0.75
53909f8c20f70186a0e3fe7d53e9b070b7602d9703ad5245,"{'publicationTitle': 'The zero-delay data warehouse: mobilizing heterogeneous database', 'Authors': ""['Eva Kühn']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe7d'}","{'publicationTitle': 'The Zero-Delay Data Warehouse: Mobilizing Heterogeneous Databases.', 'Authors': ""['eva Kühn']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9b070b7602d9703ad5245'}",0.75
53909f8c20f70186a0e3fe6b53e9a8eab7602d97032392e8,"{'publicationTitle': 'Merging models based on given correspondences', 'Authors': ""['Rachel A. Pottinger', 'Philip A. Bernstein']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe6b'}","{'publicationTitle': 'Merging Models Based on Given Correspondences.', 'Authors': ""['Rachel Pottinger', 'Philip A. Bernstein']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9a8eab7602d97032392e8'}",0.7142857142857143
53909f8c20f70186a0e3fe7953e9a3a5b7602d9702cb4c0c,"{'publicationTitle': 'Integrated data management for mobile services in the real world', 'Authors': ""['C. Hage', 'C. S. Jensen', 'T. B. Pedersen', 'L. Speicys', 'I. Timko']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe79'}","{'publicationTitle': 'Integrated Data Management for Mobile Services in the Real World.', 'Authors': ""['Christian Hage', 'Christian S. Jensen', 'Torben Bach Pedersen', 'Laurynas Speicys', 'Igor Timko']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9a3a5b7602d9702cb4c0c'}",0.8181818181818181
53909f8c20f70186a0e3fe5f53e9a1a1b7602d9702a963ef,"{'publicationTitle': 'Cache tables: paving the way for an adaptive database cache', 'Authors': ""['Mehmet Altinel', 'Christof Bornhövd', 'Sailesh Krishnamurthy', 'C. Mohan', 'Hamid Pirahesh', 'Berthold Reinwald']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe5f'}","{'publicationTitle': 'Cache Tables: Paving the Way for an Adaptive Database Cache.', 'Authors': ""['Mehmet Altinel', 'Christof Bornhövd', 'Sailesh Krishnamurthy', 'C. Mohan', 'Hamid Pirahesh', 'Berthold Reinwald']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9a1a1b7602d9702a963ef'}",0.9
53909f8c20f70186a0e3fe6053e9acf0b7602d97036cea0f,"{'publicationTitle': 'Primitives for workload summarization and implications for SQL', 'Authors': ""['Surajit Chaudhuri', 'Prasanna Ganesan', 'Vivek Narasayya']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe60'}","{'publicationTitle': 'Primitives for Workload Summarization and Implications for SQL.', 'Authors': ""['Surajit Chaudhuri', 'Prasanna Ganesan', 'Vivek R. Narasayya']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9acf0b7602d97036cea0f'}",0.75
53909f8c20f70186a0e3fe6753e9be22b7602d9704ade1b8,"{'publicationTitle': 'Multiscale histograms: summarizing topological relations in large spatial datasets', 'Authors': ""['Xuemin Lin', 'Qing Liu', 'Yidong Yuan', 'Xiaofang Zhou']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe67'}","{'publicationTitle': 'Multiscale Histograms: Summarizing Topological Relations in Large Spatial Datasets.', 'Authors': ""['Xuemin Lin', 'Qing Liu', 'Yidong Yuan', 'Xiaofang Zhou']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9be22b7602d9704ade1b8'}",0.8
53909f8c20f70186a0e3fe5a53e9b3d4b7602d9703ebf408,"{'publicationTitle': 'Estimating the output cardinality of partial preaggregation with a measure of clusteredness', 'Authors': ""['Sven Helmer', 'Thomas Neumann', 'Guido Moerkotte']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e3fe5a'}","{'publicationTitle': 'Estimating the Output Cardinality of Partial Preaggregation with a Measure of Clusteredness.', 'Authors': ""['Sven Helmer', 'Thomas Neumann 0001', 'Guido Moerkotte']"", 'yearOfPublication': 2003, 'publicationVenue': 'VLDB', 'publicationID': '53e9b3d4b7602d9703ebf408'}",0.8333333333333334
53909f8c20f70186a0e4018e53e9984bb7602d970207a724,"{'publicationTitle': 'Whither data mining?', 'Authors': ""['Rakesh Agrawal', 'Ramakrishnan Srikant']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e4018e'}","{'publicationTitle': 'Whither Data Mining?', 'Authors': ""['Rakesh Agrawal', 'Ramakrishnan Srikant']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9984bb7602d970207a724'}",1.0
53909f8c20f70186a0e4019553e9aef1b7602d9703921d48,"{'publicationTitle': 'Client-based access control management for XML documents', 'Authors': ""['Luc Bouganim', 'François Dang Ngoc', 'Philippe Pucheral']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e40195'}","{'publicationTitle': 'Client-Based Access Control Management for XML documents.', 'Authors': ""['Luc Bouganim', 'François Dang Ngoc', 'Philippe Pucheral']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9aef1b7602d9703921d48'}",0.75
53909f8c20f70186a0e4019a53e99f20b7602d97027eb309,"{'publicationTitle': 'Efficient XML-to-SQL query translation: where to add the intelligence?', 'Authors': ""['Rajasekar Krishnamurthy', 'Raghav Kaushik', 'Jeffrey F. Naughton']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e4019a'}","{'publicationTitle': 'Efficient XML-to-SQL Query Translation: Where to Add the Intelligence?', 'Authors': ""['Rajasekar Krishnamurthy', 'Raghav Kaushik', 'Jeffrey F. Naughton']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e99f20b7602d97027eb309'}",1.0
53909f8c20f70186a0e4019f53e99cafb7602d970255fcd5,"{'publicationTitle': 'False positive or false negative: mining frequent itemsets from high speed transactional data streams', 'Authors': ""['Jeffery Xu Yu', 'Zhihong Chong', 'Hongjun Lu', 'Aoying Zhou']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e4019f'}","{'publicationTitle': 'False Positive or False Negative: Mining Frequent Itemsets from High Speed Transactional Data Streams.', 'Authors': ""['Jeffrey Xu Yu', 'Zhihong Chong', 'Hongjun Lu', 'Aoying Zhou']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e99cafb7602d970255fcd5'}",0.8571428571428572
53909f8c20f70186a0e401a553e9ab1ab7602d970349f317,"{'publicationTitle': 'From XML view updates to relational view updates: old solutions to a new problem', 'Authors': ""['Vanessa P. Braganholo', 'Susan B. Davidson', 'Carlos A. Heuser']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401a5'}","{'publicationTitle': 'From XML View Updates to Relational View Updates: old solutions to a new problem.', 'Authors': ""['Vanessa P. Braganholo', 'Susan B. Davidson', 'Carlos A. Heuser']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9ab1ab7602d970349f317'}",0.8461538461538461
53909f8c20f70186a0e401a253e9bd11b7602d97049968a9,"{'publicationTitle': 'Bloom histogram: path selectivity estimation for XML data with updates', 'Authors': ""['Wei Wang', 'Haifeng Jiang', 'Hongjun Lu', 'Jeffrey Xu Yu']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401a2'}","{'publicationTitle': 'Bloom Histogram: Path Selectivity Estimation for XML Data with Updates.', 'Authors': ""['Wei Wang 0011', 'Haifeng Jiang', 'Hongjun Lu', 'Jeffrey Xu Yu']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9bd11b7602d97049968a9'}",0.8181818181818181
53909f8c20f70186a0e401ac53e9b0c2b7602d9703b34a47,"{'publicationTitle': 'WIC: a general-purpose algorithm for monitoring web information sources', 'Authors': ""['Sandeep Pandey', 'Kedar Dhamdhere', 'Christopher Olston']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401ac'}","{'publicationTitle': 'WIC: A General-Purpose Algorithm for Monitoring Web Information Sources.', 'Authors': ""['Sandeep Pandey', 'Kedar Dhamdhere', 'Christopher Olston']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9b0c2b7602d9703b34a47'}",0.8
53909f8c20f70186a0e401b153e99e1ab7602d97026dab55,"{'publicationTitle': 'Computing pagerank in a distributed internet search system', 'Authors': ""['Yuan Wang', 'David J. DeWitt']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401b1'}","{'publicationTitle': 'Computing PageRank in a Distributed Internet Search Engine System.', 'Authors': ""['Yuan Wang', 'David J. DeWitt']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e99e1ab7602d97026dab55'}",0.7
53909f8c20f70186a0e401ba53e9a0eeb7602d97029d75d6,"{'publicationTitle': 'High-dimensional OLAP: a minimal cubing approach', 'Authors': ""['Xiaolei Li', 'Jiawei Han', 'Hector Gonzalez']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401ba'}","{'publicationTitle': 'High-Dimensional OLAP: A Minimal Cubing Approach.', 'Authors': ""['Xiaolei Li', 'Jiawei Han', 'Hector Gonzalez']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9a0eeb7602d97029d75d6'}",0.7142857142857143
53909f8c20f70186a0e401c853e9ae05b7602d97038138b6,"{'publicationTitle': 'Clotho: decoupling memory page layout from storage organization', 'Authors': ""['Minglong Shao', 'Jiri Schindler', 'Steven W. Schlosser', 'Anastassia Ailamaki', 'Gregory R. Ganger']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401c8'}","{'publicationTitle': 'Clotho: Decoupling memory page layout from storage organization.', 'Authors': ""['Minglong Shao', 'Jiri Schindler', 'Steven W. Schlosser', 'Anastassia Ailamaki', 'Gregory R. Ganger']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9ae05b7602d97038138b6'}",0.7777777777777778
53909f8c20f70186a0e401c953e9a525b7602d9702e49109,"{'publicationTitle': 'Vision paper: enabling privacy for the paranoids', 'Authors': ""['G. Aggarwal', 'M. Bawa', 'P. Ganesan', 'H. Garcia-Molina', 'K. Kenthapadi', 'N. Mishra', 'R. Motwani', 'U. Srivastava', 'D. Thomas', 'J. Widom', 'Y. Xu']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401c9'}","{'publicationTitle': 'Vision Paper: Enabling Privacy for the Paranoids.', 'Authors': ""['Gagan Aggarwal', 'Mayank Bawa', 'Prasanna Ganesan', 'Hector Garcia-Molina', 'Krishnaram Kenthapadi', 'Nina Mishra', 'Rajeev Motwani', 'Utkarsh Srivastava', 'Dilys Thomas', 'Jennifer Widom', 'Ying Xu 0002']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9a525b7602d9702e49109'}",0.75
53909f8c20f70186a0e401bd53e9b082b7602d9703aeb3c1,"{'publicationTitle': 'Objectrank: authority-based keyword search in databases', 'Authors': ""['Andrey Balmin', 'Vagelis Hristidis', 'Yannis Papakonstantinou']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401bd'}","{'publicationTitle': 'ObjectRank: Authority-Based Keyword Search in Databases.', 'Authors': ""['Andrey Balmin', 'Vagelis Hristidis', 'Yannis Papakonstantinou']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9b082b7602d9703aeb3c1'}",0.7142857142857143
53909f8c20f70186a0e401cc53e9a9beb7602d970331dd27,"{'publicationTitle': 'Reverse kNN search in arbitrary dimensionality', 'Authors': ""['Yufei Tao', 'Dimitris Papadias', 'Xiang Lian']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401cc'}","{'publicationTitle': 'Reverse kNN Search in Arbitrary Dimensionality.', 'Authors': ""['Yufei Tao', 'Dimitris Papadias', 'Xiang Lian']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9a9beb7602d970331dd27'}",0.7142857142857143
53909f8c20f70186a0e401b653e99ec3b7602d970278b223,"{'publicationTitle': 'Linear road: a stream data management benchmark', 'Authors': ""['Arvind Arasu', 'Mitch Cherniack', 'Eduardo Galvez', 'David Maier', 'Anurag S. Maskey', 'Esther Ryvkina', 'Michael Stonebraker', 'Richard Tibbetts']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401b6'}","{'publicationTitle': 'Linear Road: A Stream Data Management Benchmark.', 'Authors': ""['Arvind Arasu', 'Mitch Cherniack', 'Eduardo F. Galvez', 'David Maier', 'Anurag Maskey', 'Esther Ryvkina', 'Michael Stonebraker', 'Richard Tibbetts']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e99ec3b7602d970278b223'}",0.75
53909f8c20f70186a0e401a753e9abe5b7602d97035a2675,"{'publicationTitle': 'REHIST: relative error histogram construction algorithms', 'Authors': ""['Sudipto Guha', 'Kyuseok Shim', 'Jungchul Woo']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401a7'}","{'publicationTitle': 'REHIST: Relative Error Histogram Construction Algorithms.', 'Authors': ""['Sudipto Guha', 'Kyuseok Shim', 'Jungchul Woo']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9abe5b7602d97035a2675'}",0.7142857142857143
53909f8c20f70186a0e401ab53e9ade9b7602d97037f5d25,"{'publicationTitle': 'Remembrance of streams past: overload-sensitive management of archived streams', 'Authors': ""['Sirish Chandrasekaran', 'Michael Franklin']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53909f8c20f70186a0e401ab'}","{'publicationTitle': 'Remembrance of Streams Past: Overload-Sensitive Management of Archived Streams.', 'Authors': ""['Sirish Chandrasekaran', 'Michael J. Franklin']"", 'yearOfPublication': 2004, 'publicationVenue': 'VLDB', 'publicationID': '53e9ade9b7602d97037f5d25'}",0.875
